bertopic,author,platform,url,content,newPostID
4,COVID-19 Long Haulers Support,facebook,https://www.facebook.com/groups/373920943948661/permalink/508188083855279,Anyone here have covid three times? I first had it in January 2020 before testing was available and it was a terrible 6 week ordeal. My second time I tested positive March 26 2021 I didn't even know I had it. My only symptom was an upset stomach that lasted a week. I tested negative April 7th. I had the Johnson and Johnson vaccine May 18th. I just tested positive for the 3rd time this past Thursday. Once again I had no idea I had it because I am only having the symptoms of allergies. It took about two days after my positive test to show other symptoms which are the loss of taste and smell (what a bizarre feeling by the way! This is the first time I lost it)I called my dr office on Wednesday to get my allergy medicine called over to the pharmacy and they asked me to come get tested. I was outraged because u had just gotten the vaccine and I am still within the 90 day immunity period. They called me an hour later to tell me I was positive and I absolutely lost it I bawled my eyes out and argued the results. The dr later called me to tell me my pcr came back positive. I still didn't believe it so I made an appointment at Walgreens for a third test and that also showed positive. I called the cdc because I want answers. Every medical professional is extremely confused as to how this happened. The cdc can't even explain it. They told me they will have to call me back because they need to talk to their supervisor about it. Really feeling defeated here right now. Any input on this would be appreciated!,facebook_13487526|508188083855279
19,abcnews,instagram,https://www.instagram.com/p/CpT5k-uOmNm/,COVID-19 call centers testing sites and data trackers are closing across the United States as more Americans look to move on from the pandemic and with the emergency declaration set to end in May. MORE AT LINK IN BIO.,instagram_55734|3050034602559824742
67,aarp,instagram,https://www.instagram.com/p/CWTmEDVPyiq/,"Waverly Willis was 10 years old the first time he cut hair. 

""My mom couldn't afford to take her three boys to the barbershop so she cut our hair herself"" he says. ""She did a terrible job. Finally when I was 10 and she sat me down for my regular cut I grabbed her wrist and asked 'Ma can I cut my own hair?'""

But the road from that first cut to becoming a professional barber was not an easy one. 

""I wish I could say that I graduated from high school and went straight to barber school but I took a few detours"" says Waverly now 50. ""Including drug and alcohol addiction and four years of living on the street. I was still homeless when I heard I could get financial aid to attend barber college so I enrolled.""

After undergoing addiction treatment Waverly opened his first shop in 2008. He is now the owner of @urbankutzbarbershop and an instructor at @labarberiabarbercollege.

Waverly's shop quickly transformed into something more than just a place for a cut.

""I started to hear about people I’d known who had passed away from preventable or treatable conditions"" he says. ""I started to share my own health struggles with my clients — for one thing how I gradually lost 150 pounds and eliminated my need for high blood pressure medication.""

Waverly started working with local hospitals to offer health screenings for anyone who would come into his shop — not just clients. Earlier this year the shop offered COVID-19 vaccines and Waverly continues to talk to community members about exercise nutrition and self-care. 

He knows firsthand that free screenings like the ones he offers can save a life.

""In 2015 I attended a Cleveland Clinic health fair and a routine urine test revealed traces of blood"" Waverly says. ""I felt fine but I followed up with my doctor and learned I had kidney cancer. Surgery saved my life. I’m not an organized-religion guy but I’m spiritual. I know I’m blessed to be here and I want my clients and neighbors to be just as blessed."" 📸 by: @billydelfsphoto 

This story originally appeared in October/November issue of AARP The Magazine.",instagram_5646353|2707675205202815146
54,CDC,facebook,https://www.facebook.com/100064543430012/posts/352188610275917,Need a COVID-19 test? This flowchart can help you know if and when to test. Free COVID-19 tests are available through local health departments pharmacies and community centers. To find free testing locations in your area visit: https://bit.ly/3biXrp6.,facebook_9924|352188610275917
24,abcnews,instagram,https://www.instagram.com/p/CasxI6_B2TV/,"Black New Yorkers also had longer wait times for COVID test results according to a new analysis from the city's Department of Health & Mental Hygiene.⁠
⁠
Read more at LINK IN BIO.⁠
⁠
#covid #omicron #racialinequities",instagram_55734|2786818386804827349
47,fox5atlanta,instagram,https://www.instagram.com/p/CYFRnZ8pU42/,"Georgia has set a new single-day record for the number of positive COVID-19 cases and as the omicron variant continues its spread.

As of Wednesday afternoon 19124 PCR and antigen positives were reported by the Georgia Department of Public Health. This shatters the previous record set on Jan. 8 of 13296.

Reported tests are also at an all-time high. There were more than 56000 PCR tests reported on Wednesday alone according to the GDPH which break the old record of just over 52000. Of those tests the GPDH said nearly 14000 or just over 24% were positive.

For the full story click LINK IN BIO",instagram_293216|2739673423036108342
12,Survivor Corps,facebook,https://www.facebook.com/groups/669615740453955/permalink/1173183846763806,I have a few issues this morning that I would appreciate your experience and expertise. I have a 23-year-old daughter on day 62. down 30 lbs. persistent fever extreme nausea abdominal pain joint pain rapid heart rate BP continues to drop 94/50 - 104/65. Snowboarding independent graduate student 1.8.22 disabled and bedridden today. The picture is from New Year's Eve. P.S. Vaccinated boosted and a mask wearer. Blood labs OK (EBV rheumatoid metabolic etc) Abdominal contrast CT OK Chest xray OK (Echo tech said debris in lungs blocking images) Echo OK Endoscopy OK Scheduled for Tilt Table test 3.17.22 Abdominal ultrasound 3.12.22 Gastric emptying test 3.25.22 Neuro referral made 1. Why won't PCP order supportive IV fluids? We are averaging 8 oz of oral liquids a day. I would think this would help her feel better. How long will they let this ride without a feeding tube? 1. All this time without real food I would think she would be deficient in essential minerals and vitamins. How long does this take? How do you get PCP to act? 1. Trying to talk her into the ER at Stanford 4 hours away. I feel like she is slipping. We both feel like she is getting worse each day. What can I say there to get action? 1. Are we missing something? Thank you to all in this group. I am sorry for all of your suffering and the persistent dismissal from the majority of the medical community. Any insight into securing some action is appreciated.,facebook_11150438|1173183846763806
8,CDC,facebook,https://www.facebook.com/100064543430012/posts/343199274508184,Feeling sick? Or been exposed to someone with COVID-19? CDC’s online COVID-19 Viral Testing Tool can help you decide if you need a COVID-19 test and when. Get started: https://bit.ly/covid-testing-tool.,facebook_9924|343199274508184
47,FOX 5 Atlanta,facebook,https://www.facebook.com/100044630550295/posts/587724386058575,COVID IN GEORGIA: A new highly transmissible variant of COVID-19 has Georgia seeing a spike in new cases and positive tests not seen since the end of the omicron wave in February.,facebook_23820|587724386058575
33,Survivor Corps,facebook,https://www.facebook.com/groups/669615740453955/permalink/1147768635971994,Did anyone get sick in March of 2020 and wasn't able to get tested but feel they contracted covid during that time?,facebook_11150438|1147768635971994
47,11Alive,facebook,https://www.facebook.com/114256800495/posts/10158263125600496,"""As hospitalizations cases deaths and percent positive tests all continue to decline - and with vaccinations on the rise - Georgians deserve to fully return to normal"" Kemp said in a statement. ""Georgians deserve to fully return to normal"" Kemp said in a statement.",facebook_13693|10158263125600496
72,Breitbart,facebook,https://www.facebook.com/95475020353/posts/10167983930820354,"More than 1500 migrants released locally in a Texas border town have tested positive for COVID-19 in the last “seven days.""",facebook_6893|10167983930820354
10,niniandthebrain,instagram,https://www.instagram.com/p/CYFKHWMvxm3/,"I keep getting this question so I want to clarify. There is absolutely a very small sliver of a chance that your positive rapid test is wrong (false positive: you are told you are infected when you are not) but considering that you need higher viral loads for this test to turn positive the probability of this is infinitely small (~.1-1.5%). These tests are roughly 98.5-99.9% specific (or higher) --> this is for BINAXnow tests but others are quite similar.

PCR on the other hand has a higher chance of being negative even when it is the most sensitive (around the period where symptoms are present). This is partly because it depends on sample collection and the time when the test is taken.

We must also consider the prevalence of disease and symptoms. When prevalence is high and one has symptoms likelihood of positive Antigen test being right increases as is right now. 

Therefore it is way likely that your positive rapid test is correct than your negative PCR is. It's just basic statistics. This is especially true if 1) you have had an exposure or 2) you have symptoms 3) high case rates.

When symptoms are present please stay home

 I have already explained in detail why your rapid test might be negative even if you are infected. If your rapid is falsely negative it may be because 1) you aren't contagious yet (data pending for Omicron but we will go with what we have) as viral loads are still low AND/OR 2) your pre-existing immunity means symptoms kick in much sooner than viral loads climb (and potentially keep viral loads lower for a bit longer).

If you have had an exposure quarantine until you can rule out infection. If you have symptoms please isolate regardless of a negative test. I wish we had more tests.
.
.
.",instagram_15420818|2739640433662433719
55,ABC News,facebook,https://www.facebook.com/86680728811/posts/10162362049468812,As the country faces a rise in COVID flu and RSV an FDA-authorized testing kit promises one swab for all three viruses. The kit is available for use by individuals age 2 and older without the need for a prescription according to the press release. https://abcn.ws/3FM7znQ,facebook_13878|10162362049468812
66,Type2Diabetes.com,facebook,https://www.facebook.com/299689256847139/posts/2661202040695837,This season multiple respiratory infections can spread which all seem similar in symptom but have subtle differences. Because it can be very hard to tell these respiratory infections apart testing is key: https://type2diabetes.com/?p=32810 The flu RSV and COVID-19 are all contagious respiratory infections that affect the nose throat and lungs. It can be hard to tell these infections apart.,facebook_1373187|2661202040695837
24,unbiasedscipod,instagram,https://www.instagram.com/p/CYEdPQxLSJ-/,"Somewhat related to the newly updated CDC guidance (we have more on that coming soon we promise).

Rapid tests and their utility have been discussed by us and others as a screening tool for immediate use just prior to interacting with others.

However it’s important to understand their limitations. Rapid tests return very low rates of false positives (meaning if you get a positive result you can trust that it is reliable) but high rates of false negatives. The false negatives are due to the fact that the testing window for rapid tests is very narrow – if you test too soon in the course of infection you may get a negative result even though you are infected.

That being said – we need to normalize not exposing others to communicable diseases – whether it’s COVID-19 or something else. If you are highly symptomatic but got a negative result on a rapid test – you should still be isolating. With the current rampant spread of Omicron if you are physically ill with symptoms consistent with COVID-19 assume it’s COVID-19 and isolate. Even if it isn’t COVID-19 and is a different respiratory illness you shouldn’t be exposing people to those either.

Now more than ever we all need to be responsible individuals and help keep our communities safe.

tweet credit: @xanabon",instagram_14845281|2739443065493987966
3,COVID-19 Long Haulers Support,facebook,https://www.facebook.com/groups/373920943948661/permalink/685785609428858,There is hope. Im 1.5 years since I had covid. My brian fog is almost gone. I have not had the thickness in my throat in several months. I have not gotten any other rounds of covid. I had my antibodies tested and they are still strong. Hopful I will be protected from it the rest of my life. I never want to have it again. I have continued to take supplements (c d3 and zinc) but I have scaled back my dosage of it.,facebook_13487526|685785609428858
32,cdcgov,instagram,https://www.instagram.com/p/CaIFJMesZ1J/,"You tested positive for #COVID19— should you still get a booster shot? Yes.

Wait until your symptoms get better (if you have any) and your isolation period has ended to get your booster shot. 

Talk to your doctor or vaccine provider if you have questions. More about boosters: https://bit.ly/covid19-booster.

#CDC #PublicHealth #SleeveUp #Coronavirus",instagram_1238115|2776491792381615433
3,COVID-19 Long Haulers Support,facebook,https://www.facebook.com/groups/373920943948661/permalink/698147414859344,On February 20 2021 my husband and myself tested positive for COVID. Fortunately my case was mild whereas his case was HORRIBLE! He was in perfect health; no meds and never been hospitalized for anything. Three months in the hospital and COVID destroyed his lungs. He now has pulmonary fibrosis and emphysema and he's never smoked. He's on oxygen 24/7 and permanently disabled. He was a law enforcement officer for 40 years and had no choice but to permanently retire. Lung transplant is a no go because he's 64. Life has been HARD; a total 180* turn for us but we made the choice to keep moving forward despite the odds. We love to travel and refuse to give up our bucket list. Yesterday was the first time in 14 months he was able to walk on the beach by himself with no assistance other than using his portable oxygen machine! This was a HUGE accomplishment for him and a very proud moment for both of us. Don't give up! Life does continue one day at a time! ❤,facebook_13487526|698147414859344
15,u.s.surgeongeneral,instagram,https://www.instagram.com/p/CaALsUgOKG0/,"This weekend my 4 y/o daughter tested positive for COVID-19. She’s had a fever and sore throat and she isn’t her usual bubbly self. But thankfully she is eating drinking and breathing fine. We’re keeping a close eye on her. Worrying about her has prompted a few reflections:

Trying to isolate a small child from her 5 y/o brother and parents in a small home is pretty tough. Which is why I’m grateful that my son my wife and I are all vaccinated. Even if we contract the virus it’s unlikely to cause severe illness because we have protection

While our child will likely be ok given she’s young and otherwise healthy I know parents with higher risk kids may worry more. Few things are worse than worrying about your child’s health. The more we all get vaccinated and take precautions the more we can protect all our kids.

I wish a vaccine was available for my child and for all kids <5. It would protect our kids. It would help parents too. Unfortunately more data is still needed from trials for the @fda to make a complete assessment. A safe effective vaccine for <5s remains a top priority for them.

Staring at my daughter’s positive test I asked myself the same questions many parents have asked: Will my child be ok? Could I have done more to protect her? Was this my fault? In these moments it doesn’t matter if you’re a doctor or Surgeon General. We are parents first.

Parenting during the pandemic has been one of the hardest jobs I could have imagined. I have immense respect for the millions of parents who are grappling with the daily exhausting decision-making that goes into protecting our kids’ health and their education.

The experience of the last few days has reminded me that despite our varied opinions about the pandemic we all largely want the same thing: to keep ourselves and our loved ones safe. I hope to remember this the next time I encounter someone with a different point of view. 

Until then hold your kids and your loved ones close. That’s what we will do with our daughter until she’s better and for as long as possible thereafter.",instagram_2059997|2774268794644242868
67,Dr. Joseph Mercola,facebook,https://www.facebook.com/114205065589/posts/10158885950865590,Now why would the CDC ignore this? Julie Cohn was fully vaccinated when she went to cheer at her 12-year-old son’s basketball game in March. Midway through the match he asked to remove his mask because he was getting so hot. She thought little of it. Three days later he had a sore throat. He tested positive for the coronavirus a...,facebook_7650|10158885950865590
56,cdcgov,instagram,https://www.instagram.com/p/CnzeL9WMFc1/,"The Increasing Community Access to Testing (ICATT) program provides no-cost testing to those who are experiencing symptoms related to #COVID19 or have been exposed to someone with COVID-19. Tap the link in our bio to find a no-cost COVID-19 testing provider.

#Coronavirus #PublicHealth #CDC",instagram_1238115|3022892538075830069
73,streetz945atl,instagram,https://www.instagram.com/p/CV3JD9bv0dW/,"#MiddaysWithJazzyMcbee
#Miss10to2 
@jazzymcbee 
#streetz945
#HIV #Hivawareness 
__________________

A treatment that would “functionally cure” HIV might be on the horizon. The single-dose treatment will soon begin human trials.
Excision Biotherapeutics was approved to start testing the new treatment by the Food and Drug Administration back in September. The treatment known as EBT-101 will be given to volunteers with HIV. 

Participants will receive a single dose that will be administered through IV over one or two hours. The volunteers would remain on antiretrovirals for three months after beginning the trial and after three months they will stop ART. Treating physicians will monitor them for relapse or rebound. 
The trial’s goal is to demonstrate safety at all dose levels and whether or not subjects remain HIV negative. Reports state that Johnson & Johnson and Moderna are also running human trials on HIV vaccines. However J&J’s vaccine failed the first round of its trial. 🚧🚦🔥

What are your thoughts? Drop your comments BELOW ... STREETZ want to know!",instagram_518443|2699666356172703574
3,cnnee,instagram,https://www.instagram.com/tv/CYMfBVUN7wW/,Marisa Fotieo una profesora de Chicago viajaba a Europa con su familia el 19 de diciembre. En el avión empezó a sentir un fuerte dolor de garganta por lo que se sometió a una prueba rápida en el baño que resultó ser positiva de #covid19. Esto es lo que pasó después.,instagram_61064|2741702704210885654
14,abcnews,instagram,https://www.instagram.com/p/CZhvPrdudnd/,"There are plenty of rapid tests now. So what do we do with them? Find out at LINK IN BIO.⁠
⁠
#coivd #covidtest #rapidtests #athometest #athometesting #news #explainer",instagram_55734|2765699431829985757
48,CORE Georgia,facebook,https://www.facebook.com/110623617507251/posts/431308952105381,$100 GIFT CARD for all recipients (residents of Fulton County) of a 1st or 2nd dose of the COVID-19 vaccine courtesy of Fulton County Government. CORE Georgia in partnership with Fulton County Government and Fulton County Board of Health is offering FREE AT-HOME Covid-19 services including Rapid Testing and Covid-19 Vaccination (Pfizer J&J and Moderna- 1st and 2nd Boosters and Pediatric doses for ages 5+). To register or get more details please call the CORE Registration Hotline at (678-218-6539) or visit https://sick.org/at-home-services/fulton-core #core #coreresponse #coregeorgia #georgia #covid19 #fultoncountyga #fultoncounty #FCBOH #fultoncountygovernment #fultoncountyinfo #atlanta #atlantaga #atlantageorgia #zipcode30311,facebook_13420758|431308952105381
32,nihgov,instagram,https://www.instagram.com/p/CVTiY7zlSxM/,"Ida Bengtson (1881-1952) was the first woman Ph.D. hired at the NIH in 1916. Bengtson made significant contributions to the identification of and treatment for gas gangrene typhus botulism tetanus and Q fever among other infectious diseases. Her development of the complement fixation test (an immunological medical test that can be used to detect the presence of either specific antibody or specific antigen in a patient) was used to develop and test vaccines and to diagnose hard to identify diseases.
.
.
.
#NIH #IdaBengston #WomenInScience #TBT",instagram_3004307|2689644649535319116
73,cnbc,instagram,https://www.instagram.com/p/CPgaJH0jMxm/,"The U.S. wants to end the HIV epidemic by 2030 – and Dr. Anthony Fauci said he believes ""we will achieve that goal.”⁠
⁠
Fauci said Tuesday that the U.S. can still achieve its goal of ending the HIV epidemic by the end of the decade despite the ongoing Covid-19 pandemic which saw testing sites for other diseases temporarily shut down and medical personnel being reassigned. Fauci told a House committee that the nation has not gone “backward” in the fight against HIV. ⁠
⁠
Roughly 1.2 million people in the United States are currently living with HIV and about 14% of them don’t know they have it according to government data. Roughly 38000 Americans become infected with the virus each year according to the U.S. data.⁠
⁠
Link in bio for more details.",instagram_97919|2585181162193079398
10,niniandthebrain,instagram,https://www.instagram.com/p/CTPsPHzJHWT/,"We need more rapid testing; we need it to be fast and cheap. I have been saying we need  twice-weekly testing to help us resume more activities (along with other layers of mitigation of course). Speed + frequency > accuracy or precision. I will explain why below. PCR to follow up.
 
Dr. Michael Mina has  been trying to highlight the importance of rapid testing and even has a detailed  publication explaining why and how rapid testing is key to help slow spread in certain settings. I give credit to his work for this post. I will link his publication in my linktree.
 
PCR is highly specific (very few false positives) and more sensitive than rapid antigen tests.  Sensitivity is a test's ability to tell us when someone is sick if they really are. When a test is less sensitive it means more people who are sick are told they are not. PCR has been found to be anywhere between 60 and 95% sensitive.
 
The big drawback with PCR is that results take a longer time to receive. While one waits one may infect others if one doesn't quarantine which can be impractical for school-age children as they miss class.
 
Rapid tests may detect less cases accurately but have several advantages: 1) cheaper (although we need even cheaper than current alternatives) 2) you get results within 15 minutes 3) less invasive and 4) detect >90% of contagious cases 5) By repeating them more often you can eliminate some of the uncertainty. In fact it has been demonstrated that twice-weekly testing can capture all events. Assuming kids are not interacting during the weekend by testing children on Monday before school you can easily identify cases sooner (even if not all of them) than PCR before others are infected (this example assumes each infected person can infect 1 or 2 others). Once a case is identified later more kids will need to be quarantined (in this example 5 for each infected kid). With rapid antigen one will receive results the same day but with PCR it won’t be until Wed. resulting in more escape points. A PCR can then be done as follow up. More in comments. #deltavariant",instagram_15420818|2652533258757371283
15,Survivor Corps,facebook,https://www.facebook.com/groups/669615740453955/permalink/1027305908018268,So there was a positive case in the classroom next to mine yesterday (summer school). I came to work on my classroom TODAY and even went inside that classroom to take a peak. It was literally less than 1 min. I also hugged one of the teachers on Monday. She got tested yesterday and it came out negative. We both are fully vaccinated Am I okay? I am so nervous 🙈,facebook_11150438|1027305908018268
33,COVID-19 Long Haulers Support,facebook,https://www.facebook.com/groups/373920943948661/permalink/529595175047903,"Long haulers should all be checked for Epstein Barr Virus. Epstein-Barr virus (EBV) reactivation resulting from the inflammatory response to coronavirus infection may be the cause of previously unexplained long COVID symptoms -- such as fatigue brain fog and rashes -- that occur in approximately 30% of patients after recovery from initial COVID-19 infection. The first evidence linking EBV reactivation to long COVID as well as an analysis of long COVID prevalence is outlined in a new long COVID study published in the journal Pathogens. We ran EBV antibody tests on recovered COVID-19 patients comparing EBV reactivation rates of those with long COVID symptoms to those without long COVID symptoms. The majority of those with long COVID symptoms were positive for EBV reactivation yet only 10% of controls indicated reactivation."" Epstein-Barr virus (EBV) reactivation resulting from the inflammatory response to coronavirus infection may be the cause of previously unexplained long COVID symptoms -- such as fatigue brain fog and rashes -- that occur in approximately 30% of patients after recovery from initial COVID-19 infecti...",facebook_13487526|529595175047903
66,cdcgov,instagram,https://www.instagram.com/p/CmzLg_drFcU/,"Sick but tested negative for #COVID19? Talk to your healthcare provider about getting tested for other viral infections like flu. This is especially important for those who are older very young pregnant or have a chronic condition and can benefit from early flu antiviral treatment.

Learn more about COVID-19 and flu symptoms by visiting the link in our bio.

#CDC #PublicHealth #FightFlu",instagram_1238115|3004796022064699156
65,ABC News,facebook,https://www.facebook.com/86680728811/posts/10161740028478812,"In a blog post Wednesday the Boston Public Health Commission said the city's test positivity rate currently sits at 6.2% which is above the agency's ""threshold of concern"" of 5%.",facebook_13878|10161740028478812
51,U.S. Department of Health and Human Services,facebook,https://www.facebook.com/100064677968554/posts/497127225786539,Get the details you need on testing safety measures and updated COVID vaccines to safely spend time with the people you care about. Find resources on COVID safety at covid.gov.,facebook_17458|497127225786539
73,unbiasedscipod,instagram,https://www.instagram.com/p/CWThICMJ0Eu/,"HIV (human immunodeficiency virus) is a virus that attacks the body’s immune system. If untreated it can lead to AIDS. Currently there is no cure for HIV or AIDS but HIV can be controlled with the proper treatment supporting people to live long and healthy lives. The virus spreads via sexual intercourse and IV drug use putting the younger population at risk. 

Moderna is expected to start clinical trials in humans for an HIV vaccine candidate using the same technology as the one used in the Covid-19 vaccine. The company posted on clinicaltrials.gov seeking 56 people aged 18-50 who are HIV-negative recruitment will be opening soon. Two vaccines are being tested: mRNA-1644 and mRNA-1644v2-Core. This is not a blind study and it will be divided into four groups. Two groups will receive a combination of 1644 and 1644v2 and two groups will receive either one vaccine or the other vaccine. The goal is to study the safety of the vaccine and if it can launch a basic immune response. The first phase of the trial will last ~10 months. If phase 1 is successful phases 2 and 3 will be launched. 

mRNA-1644 is a collaboration between Moderna the International AIDS Vaccine Initiative and the Bill & Melinda Gates Foundation. Moderna also has another candidate for HIV vaccines mRNA-1574 in collaboration with the National Institutes of Health. The company expects to begin phase 1 trials for both mRNA-1644 and mRNA-1574 by 2022. 

mRNA vaccines do NOT contain any parts of the virus. mRNA vaccines contain the blueprint for a protein. This makes the vaccine safer as it is not possible for it to cause infection. Over the decades HIV has mutated numerous times. The mRNA technology allows for easy modification of the vaccine in case of new mutations. 

This vaccine is very promising and the whole world will be watching this trial in hopes of good results. 

Vaccines historically have been the most effective means to prevent and eradicate infectious diseases. They are safe and cost-effective. A preventive HIV vaccine could help save millions of lives.",instagram_14845281|2707653488621863214
32,COVID-19 Novel Coronavirus FACTS,facebook,https://www.facebook.com/groups/660816481354703/permalink/991832924919722,I'd like opinions on if it is safe to be in a lakehouse with 6 friends for a weekend? So I had covid 2/5/21 with very mild symptoms. Tested positive for antibodies after on a blood test at Quest. Well I just tested again and it shows no more antibodies. I already had committed to this memorial weekend getaway with 6 girlfriends I rarely see. Some are not vaccinated (neither am I). We'd be in the car for 3.5 hours and have to share a bedroom. I know it's ultimately up to me and my comfort level but I am interested in two things... 1. opinions on whether you would go? or back out? (just so I can see different perspectives) 2. any science or anecdotes about how likely it is that I might catch Covid again after having mild symptoms no longer testing for antibodies And being unvaccinated.￼￼ Thanks!,facebook_9994459|991832924919722
80,who,instagram,https://www.instagram.com/p/Cg4jyxSsETh/,"Guess what?❓
⁣
It is possible to eliminate #CervicalCancer by 2030 if only ⁣⁣⁣
⁣
9️⃣0️⃣% of girls are fully vaccinated with HPV vaccine by age 15.⁣
7️⃣0️⃣% of women are screened with a high-performance test by age 35 and again by 45⁣
9️⃣0️⃣% of women identified with cervical disease receive treatment⁣
 ⁣
When diagnosed cervical cancer is one of the most successfully treatable forms of cancer but it must be detected early and managed effectively.⁣
⁣
Pictured here is Dr Bello and her team conducting a cervical cerclage at a maternal and neonatal hospital in #Nigeria 🇳🇬.",instagram_217451|2898223780741530849
66,cdcgov,instagram,https://www.instagram.com/p/CmJ37Q6srD-/,"Multiple respiratory viruses are spreading including the viruses that cause #COVID19 flu and RSV. Symptoms for these infections can be similar. 

If you’re sick and test negative for COVID-19 talk to your healthcare provider about getting tested for infections like flu. This is especially important for those who are older very young pregnant or have a chronic condition. Early flu and COVID-19 antiviral treatment can help if you have flu or COVID-19 illness. Learn more about COVID-19 and flu symptoms by visiting the link in our bio.

#CDC #PublicHealth #FightFlu",instagram_1238115|2993169392536301822
19,hispatlanta,instagram,https://www.instagram.com/p/CO1TgKxgWj2/,"El gobernador Brian Kemp dijo este jueves que Georgia pondrá fin a su participación en los programas federales de desempleo COVID-19 incluidos los beneficios adicionales semanales.

El último día que las personas recibirán los cheques adicionales de 300 dólares en sus cuentas bancarias será el 26 de junio.

“Para aprovechar nuestro impulso acelerar una recuperación económica completa y lograr que más georgianos vuelvan a trabajar en empleos bien remunerados nuestro estado terminará su participación en los programas federales de desempleo COVID-19 a partir del 26 de junio” dijo Kemp. “A medida que salimos de esta pandemia los residentes de Georgia merecen volver a la normalidad y el plan de recuperación económica anunciado hoy ayudará a que más empleados y empresas de nuestro estado lo hagan"".

Georgia continuará ofreciendo beneficios regulares de desempleo.

“Para que Georgia continúe siendo el estado número uno en el negocio tenemos que ser más productivos de lo que somos ahora” dijo Kemp. ""No podemos hacer eso sin trabajadores y de eso se trata este movimiento"".

Los programas que finalizan bajo el plan incluirán compensación por desempleo pandémico federal asistencia por desempleo pandémico compensación por desempleo de emergencia pandémica y compensación por desempleo de ingresos mixtos.

El Departamento de Trabajo de Georgia cuenta actualmente con más de 250.000 puestos vacantes en la lista y ofrecerá apoyo en línea para quienes buscan empleo incluida asistencia para currículums asesoramiento profesional pruebas de habilidades información sobre ferias laborales servicios de capacitación laboral y programas especiales para veteranos y personas con discapacidades.

Algunos líderes de Georgia han dicho que los beneficios federales han provocado una crisis laboral en todo el estado. Dicen que uno de los factores que contribuyen es que los beneficios federales por desempleo son tan buenos que muchas personas prefieren quedarse en casa antes que encontrar un trabajo.

Georgia es el decimotercer estado en optar por no recibir beneficios federales continuos por desempleo.

Fuente: WSB-TV 
📸: Referencial 

#13mayo #HISPATLANTA #Atlanta",instagram_12620587|2573048535587055862
41,cnbc,instagram,https://www.instagram.com/p/Ch2d42YubDG/,"Starting Monday drive-thru customers at two Panera Bread locations in upstate New York will have their orders taken by a computer in a test of artificial intelligence technology’s accuracy and ability to decrease service times.⁠
⁠
The sandwich chain is the latest restaurant company to invest in potential improvements to the drive-thru experience. A surge in drive-thru ordering during the Covid pandemic led to long lines of cars wrapped around restaurants pushing chains to focus on speed of service and order accuracy.⁠
⁠
Panera Bread is using OpenCity’s voice-ordering technology called Tori. More details about the technology – and what other plans Panera has for the future – at the link in bio.",instagram_97919|2915649258805375174
78,sybilwilkes,instagram,https://www.instagram.com/p/CT_Yqx5sDH9/,"Via @suntimes Mrs. Jacqueline Jackson wife of @RevJJackson is encouraging people to get vaccinated after her bout with the coronavirus landed her in the intensive care unit last month.
Mrs. Jackson is “a true proponent now of everyone getting vaccinated” her son Jonathan Jackson said Saturday while providing an update on his parents’ conditions during a Rainbow PUSH Coalition forum via YouTube.
Mrs. Jackson initially didn’t get inoculated despite her husband publicly receiving a COVID-19 vaccination in early January.
Rev. Jesse Jackson Sr. and Mrs. Jacqueline Jackson were hospitalized Aug. 21 after testing positive for the virus.",instagram_6394658|2665957997342110205
76,abcnews,instagram,https://www.instagram.com/p/CXw21GJOIpo/,"Philadelphia Department of Public Health distributes free rapid at-home COVID testing kits at a vaccination clinic in Philadelphia. Learn more about rapid tests at LINK IN BIO.⁠
⁠
#covid #covid19 #covidtests #rapidtests #antigentests #health #science #news #philadelphia #freetests",instagram_55734|2733926117054909032
2,GNR Public Health,facebook,https://www.facebook.com/100068608444650/posts/461172202846391,Looking for a COVID-19 PCR test? We have kiosks available at several locations that can help you get your results typically within 48 hours all at no cost to you. The process is easy and the kiosk walks you through the steps. Learn more: https://www.gnrhealth.com/covid-test-kiosks/,facebook_642768|461172202846391
22,cdcgov,instagram,https://www.instagram.com/p/CV0WWgtMaqR/,"#DYK? PODER en SALUD (Power in Health) is a coalition of Hispanic and Latino community-based organizations across the United States working together to educate local communities about #COVID19 testing vaccines and prevention. Learn more about this CDC-funded initiative: https://bit.ly/he-in-action.

#CDC #HealthEquity #PublicHealth",instagram_1238115|2698880380671470225
2,abcnews,instagram,https://www.instagram.com/p/CPh6TNiIIJC/,"Women wait in line to register at a Covid-19 testing site set up in the Gautam Budh Nagar district of Noida Uttar Pradesh India.
#covid_19 #india",instagram_55734|2585604067986276930
22,CORE Georgia,facebook,https://www.facebook.com/110623617507251/posts/489936869575922,Party in the Park with live DJ (STREETZ 94.5) and more. Thursday June 23 from 10am-5pm at Woodruff Park located at 91 Peachtree St. Atlanta GA 30303. FREE COVID-19 VACCINATIONS & HIV TESTING. Get a free gift card after getting your vaccine. #core #coregeorgia #corereponse #covid19 #getvaccinated #atlanta #atlantaga #georgia #downtownatlanta #marta #erc #HHCGA #woodruffpark #peachtreecenter #marta CORE has partnered with the Georgia Department of Public Health and Curogram to provide free COVID-19 vaccines across the state with mobile units committed to reaching all Georgians.,facebook_13420758|489936869575922
